S.N,Contract_No,Stock_Symbol,Buyer_Broker,Seller_Broker,Quantity,Rate,Amount,Date
224,2019102401004297,SHL,32,58,200,207,41400.00,2019-10-24 21:31:58.149799
225,2019102401004298,SHL,34,58,400,207,82800.00,2019-10-24 21:31:58.149799
226,2019102401004299,SHL,35,58,100,207,20700.00,2019-10-24 21:31:58.149799
227,2019102401004300,MBL,35,52,1000,230,230000.00,2019-10-24 21:31:58.149799
228,2019102401004301,SJCL,1,43,20,174,3480.00,2019-10-24 21:31:58.149799
229,2019102401004302,SIC,6,59,172,468,80496.00,2019-10-24 21:31:58.149799
230,2019102401004136,PICL,51,49,30,433,12990.00,2019-10-24 21:31:58.149799
231,2019102401004137,PICL,51,49,50,433,21650.00,2019-10-24 21:31:58.149799
232,2019102401004138,PICL,22,49,10,433,4330.00,2019-10-24 21:31:58.149799
233,2019102401004139,SJCL,1,43,20,174,3480.00,2019-10-24 21:31:58.149799
234,2019102401004140,NMBHF1,58,1,10000,8.7,87000.00,2019-10-24 21:31:58.149799
235,2019102401004141,PLIC,29,18,100,318,31800.00,2019-10-24 21:31:58.149799
236,2019102401004142,PLIC,39,18,10,317,3170.00,2019-10-24 21:31:58.149799
237,2019102401004143,PLIC,13,18,25,317,7925.00,2019-10-24 21:31:58.149799
238,2019102401004144,AKJCL,56,55,500,53,26500.00,2019-10-24 21:31:58.149799
239,2019102401004145,AKJCL,59,55,20,53,1060.00,2019-10-24 21:31:58.149799
240,2019102401004146,UPPER,47,44,200,240,48000.00,2019-10-24 21:31:58.149799
241,2019102401004147,UPPER,41,13,40,239,9560.00,2019-10-24 21:31:58.149799
242,2019102401004148,LGIL,47,17,50,324,16200.00,2019-10-24 21:31:58.149799
243,2019102401004149,NICA,35,47,25,412,10300.00,2019-10-24 21:31:58.149799
244,2019102401004150,HBL,49,8,430,505,217150.00,2019-10-24 21:31:58.149799
245,2019102401004151,HBL,22,8,70,505,35350.00,2019-10-24 21:31:58.149799
246,2019102401004152,NMFBS,33,52,50,1740,87000.00,2019-10-24 21:31:58.149799
247,2019102401004153,UPPER,41,44,1248,239,298272.00,2019-10-24 21:31:58.149799
248,2019102401004154,UPPER,59,44,40,239,9560.00,2019-10-24 21:31:58.149799
